OID,Cid,Milestone,Comment,DescName,Desc,GroupCid,SkillLevel,SkillCid,LevelUpPoint,UpgradeStepCondition
1220533,1220533,Dev,2T 판금 신발(시작템)_PVP 피해 감소  Lv.3,PVP 피해 감소  Lv.3,PVP 피해 감소  Lv.3,1220531,3,1220533,1,4
1220534,1220534,Dev,2T 판금 신발(시작템)_PVP 피해 감소  Lv.4,PVP 피해 감소  Lv.4,PVP 피해 감소  Lv.4,1220531,4,1220534,1,6
1220535,1220535,Dev,2T 판금 신발(시작템)_PVP 피해 감소  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1220531,5,1220535,1,8
1220601,1220601,Dev,2T 판금 투구(시작템)_프록  Lv.1,생존 본능 Lv.1,생존 본능 Lv.1,1220601,1,1220601,1,0
1220602,1220602,Dev,2T 판금 투구(시작템)_프록  Lv.2,생존 본능 Lv.2,생존 본능 Lv.2,1220601,2,1220602,1,2
1220603,1220603,Dev,2T 판금 투구(시작템)_프록  Lv.3,생존 본능 Lv.3,생존 본능 Lv.3,1220601,3,1220603,1,4
1220604,1220604,Dev,2T 판금 투구(시작템)_프록  Lv.4,생존 본능 Lv.4,생존 본능 Lv.4,1220601,4,1220604,1,6
1220605,1220605,Dev,2T 판금 투구(시작템)_프록  Lv.5,생존 본능 Lv.5,생존 본능 Lv.5,1220601,5,1220605,1,8
1220611,1220611,Dev,2T 판금 갑옷(시작템)_프록  Lv.1,강철 피부 Lv.1,강철 피부 Lv.1,1220611,1,1220611,1,0
1220612,1220612,Dev,2T 판금 갑옷(시작템)_프록  Lv.2,강철 피부 Lv.2,강철 피부 Lv.2,1220611,2,1220612,1,2
1220613,1220613,Dev,2T 판금 갑옷(시작템)_프록  Lv.3,강철 피부 Lv.3,강철 피부 Lv.3,1220611,3,1220613,1,4
1220614,1220614,Dev,2T 판금 갑옷(시작템)_프록  Lv.4,강철 피부 Lv.4,강철 피부 Lv.4,1220611,4,1220614,1,6
1220615,1220615,Dev,2T 판금 갑옷(시작템)_프록  Lv.5,강철 피부 Lv.5,강철 피부 Lv.5,1220611,5,1220615,1,8
1220621,1220621,Dev,2T 판금 장갑(시작템)_프록  Lv.1,천벌의 번개 Lv.1,천벌의 번개 Lv.1,1220621,1,1220621,1,0
1220622,1220622,Dev,2T 판금 장갑(시작템)_프록  Lv.2,천벌의 번개 Lv.2,천벌의 번개 Lv.2,1220621,2,1220622,1,2
1220623,1220623,Dev,2T 판금 장갑(시작템)_프록  Lv.3,천벌의 번개 Lv.3,천벌의 번개 Lv.3,1220621,3,1220623,1,4
1220624,1220624,Dev,2T 판금 장갑(시작템)_프록  Lv.4,천벌의 번개 Lv.4,천벌의 번개 Lv.4,1220621,4,1220624,1,6
1220625,1220625,Dev,2T 판금 장갑(시작템)_프록  Lv.5,천벌의 번개 Lv.5,천벌의 번개 Lv.5,1220621,5,1220625,1,8
1220631,1220631,Dev,2T 판금 신발(시작템)_프록  Lv.1,공수 전환 Lv.1,공수 전환 Lv.1,1220631,1,1220631,1,0
1220632,1220632,Dev,2T 판금 신발(시작템)_프록  Lv.2,공수 전환 Lv.2,공수 전환 Lv.2,1220631,2,1220632,1,2
1220633,1220633,Dev,2T 판금 신발(시작템)_프록  Lv.3,공수 전환 Lv.3,공수 전환 Lv.3,1220631,3,1220633,1,4
1220634,1220634,Dev,2T 판금 신발(시작템)_프록  Lv.4,공수 전환 Lv.4,공수 전환 Lv.4,1220631,4,1220634,1,6
1220635,1220635,Dev,2T 판금 신발(시작템)_프록  Lv.5,공수 전환 Lv.5,공수 전환 Lv.5,1220631,5,1220635,1,8
1230001,1230001,Dev,3T 판금 투구(시작템)_최대 체력 향상  Lv.1,최대 체력 향상 Lv.1,최대 체력 향상 Lv.1,1230001,1,1230001,1,0
1230002,1230002,Dev,3T 판금 투구(시작템)_최대 체력 향상  Lv.2,최대 체력 향상 Lv.2,최대 체력 향상 Lv.2,1230001,2,1230002,1,2
1230003,1230003,Dev,3T 판금 투구(시작템)_최대 체력 향상  Lv.3,최대 체력 향상 Lv.3,최대 체력 향상 Lv.3,1230001,3,1230003,1,4
1230004,1230004,Dev,3T 판금 투구(시작템)_최대 체력 향상  Lv.4,최대 체력 향상 Lv.4,최대 체력 향상 Lv.4,1230001,4,1230004,1,6
1230005,1230005,Dev,3T 판금 투구(시작템)_최대 체력 향상  Lv.5,최대 체력 향상 Lv.5,최대 체력 향상 Lv.5,1230001,5,1230005,1,8
1230011,1230011,Dev,3T 판금 갑옷(시작템)_최대 체력 향상  Lv.1,최대 체력 향상 Lv.1,최대 체력 향상 Lv.1,1230011,1,1230011,1,0
1230012,1230012,Dev,3T 판금 갑옷(시작템)_최대 체력 향상  Lv.2,최대 체력 향상 Lv.2,최대 체력 향상 Lv.2,1230011,2,1230012,1,2
1230013,1230013,Dev,3T 판금 갑옷(시작템)_최대 체력 향상  Lv.3,최대 체력 향상 Lv.3,최대 체력 향상 Lv.3,1230011,3,1230013,1,4
1230014,1230014,Dev,3T 판금 갑옷(시작템)_최대 체력 향상  Lv.4,최대 체력 향상 Lv.4,최대 체력 향상 Lv.4,1230011,4,1230014,1,6
1230015,1230015,Dev,3T 판금 갑옷(시작템)_최대 체력 향상  Lv.5,최대 체력 향상 Lv.5,최대 체력 향상 Lv.5,1230011,5,1230015,1,8
1230021,1230021,Dev,3T 판금 장갑(시작템)_최대 체력 향상  Lv.1,최대 체력 향상 Lv.1,최대 체력 향상 Lv.1,1230021,1,1230021,1,0
1230022,1230022,Dev,3T 판금 장갑(시작템)_최대 체력 향상  Lv.2,최대 체력 향상 Lv.2,최대 체력 향상 Lv.2,1230021,2,1230022,1,2
1230023,1230023,Dev,3T 판금 장갑(시작템)_최대 체력 향상  Lv.3,최대 체력 향상 Lv.3,최대 체력 향상 Lv.3,1230021,3,1230023,1,4
1230024,1230024,Dev,3T 판금 장갑(시작템)_최대 체력 향상  Lv.4,최대 체력 향상 Lv.4,최대 체력 향상 Lv.4,1230021,4,1230024,1,6
1230025,1230025,Dev,3T 판금 장갑(시작템)_최대 체력 향상  Lv.5,최대 체력 향상 Lv.5,최대 체력 향상 Lv.5,1230021,5,1230025,1,8
1230031,1230031,Dev,3T 판금 신발(시작템)_최대 체력 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1230031,1,1230031,1,0
1230032,1230032,Dev,3T 판금 신발(시작템)_최대 체력 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1230031,2,1230032,1,2
1230033,1230033,Dev,3T 판금 신발(시작템)_최대 체력 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1230031,3,1230033,1,4
1230034,1230034,Dev,3T 판금 신발(시작템)_최대 체력 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1230031,4,1230034,1,6
1230035,1230035,Dev,3T 판금 신발(시작템)_최대 체력 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1230031,5,1230035,1,8
1230101,1230101,Dev,3T 판금 투구(시작템)_받는 피해 감소 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1230101,1,1230101,1,0
1230102,1230102,Dev,3T 판금 투구(시작템)_받는 피해 감소 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1230101,2,1230102,1,2
1230103,1230103,Dev,3T 판금 투구(시작템)_받는 피해 감소 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1230101,3,1230103,1,4
1230104,1230104,Dev,3T 판금 투구(시작템)_받는 피해 감소 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1230101,4,1230104,1,6
1230105,1230105,Dev,3T 판금 투구(시작템)_받는 피해 감소 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1230101,5,1230105,1,8
1230111,1230111,Dev,3T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1230111,1,1230111,1,0
1230112,1230112,Dev,3T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1230111,2,1230112,1,2
1230113,1230113,Dev,3T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1230111,3,1230113,1,4
1230114,1230114,Dev,3T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1230111,4,1230114,1,6
1230115,1230115,Dev,3T 판금 갑옷(시작템)_받는 피해 감소 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1230111,5,1230115,1,8
1230121,1230121,Dev,3T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.1,받는 피해 감소 향상 Lv.1,받는 피해 감소 향상 Lv.1,1230121,1,1230121,1,0
1230122,1230122,Dev,3T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.2,받는 피해 감소 향상 Lv.2,받는 피해 감소 향상 Lv.2,1230121,2,1230122,1,2
1230123,1230123,Dev,3T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.3,받는 피해 감소 향상 Lv.3,받는 피해 감소 향상 Lv.3,1230121,3,1230123,1,4
1230124,1230124,Dev,3T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.4,받는 피해 감소 향상 Lv.4,받는 피해 감소 향상 Lv.4,1230121,4,1230124,1,6
1230125,1230125,Dev,3T 판금 장갑(시작템)_받는 피해 감소 향상  Lv.5,받는 피해 감소 향상 Lv.5,받는 피해 감소 향상 Lv.5,1230121,5,1230125,1,8
1230131,1230131,Dev,3T 판금 신발(시작템)_받는 피해 감소 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1230131,1,1230131,1,0
1230132,1230132,Dev,3T 판금 신발(시작템)_받는 피해 감소 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1230131,2,1230132,1,2
1230133,1230133,Dev,3T 판금 신발(시작템)_받는 피해 감소 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1230131,3,1230133,1,4
1230134,1230134,Dev,3T 판금 신발(시작템)_받는 피해 감소 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1230131,4,1230134,1,6
1230135,1230135,Dev,3T 판금 신발(시작템)_받는 피해 감소 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1230131,5,1230135,1,8
1230201,1230201,Dev,3T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1230201,1,1230201,1,0
1230202,1230202,Dev,3T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1230201,2,1230202,1,2
1230203,1230203,Dev,3T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1230201,3,1230203,1,4
1230204,1230204,Dev,3T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1230201,4,1230204,1,6
1230205,1230205,Dev,3T 판금 투구(시작템)_체력 자연 회복력 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1230201,5,1230205,1,8
1230211,1230211,Dev,3T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1230211,1,1230211,1,0
1230212,1230212,Dev,3T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1230211,2,1230212,1,2
1230213,1230213,Dev,3T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1230211,3,1230213,1,4
1230214,1230214,Dev,3T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1230211,4,1230214,1,6
1230215,1230215,Dev,3T 판금 갑옷(시작템)_체력 자연 회복력 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1230211,5,1230215,1,8
1230221,1230221,Dev,3T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.1,체력 자연 회복력 향상 Lv.1,체력 자연 회복력 향상 Lv.1,1230221,1,1230221,1,0
1230222,1230222,Dev,3T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.2,체력 자연 회복력 향상 Lv.2,체력 자연 회복력 향상 Lv.2,1230221,2,1230222,1,2
1230223,1230223,Dev,3T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.3,체력 자연 회복력 향상 Lv.3,체력 자연 회복력 향상 Lv.3,1230221,3,1230223,1,4
1230224,1230224,Dev,3T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.4,체력 자연 회복력 향상 Lv.4,체력 자연 회복력 향상 Lv.4,1230221,4,1230224,1,6
1230225,1230225,Dev,3T 판금 장갑(시작템)_체력 자연 회복력 향상  Lv.5,체력 자연 회복력 향상 Lv.5,체력 자연 회복력 향상 Lv.5,1230221,5,1230225,1,8
1230231,1230231,Dev,3T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.1,상태 이상 저항력 Lv.1,상태 이상 저항력 Lv.1,1230231,1,1230231,1,0
1230232,1230232,Dev,3T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.2,상태 이상 저항력 Lv.2,상태 이상 저항력 Lv.2,1230231,2,1230232,1,2
1230233,1230233,Dev,3T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.3,상태 이상 저항력 Lv.3,상태 이상 저항력 Lv.3,1230231,3,1230233,1,4
1230234,1230234,Dev,3T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.4,상태 이상 저항력 Lv.4,상태 이상 저항력 Lv.4,1230231,4,1230234,1,6
1230235,1230235,Dev,3T 판금 신발(시작템)_체력 자연 회복력 향상  Lv.5,상태 이상 저항력 Lv.5,상태 이상 저항력 Lv.5,1230231,5,1230235,1,8
1230301,1230301,Dev,3T 판금 투구(시작템)_상태 이상 저항력  Lv.1,피해 감소 Lv.1,피해 감소 Lv.1,1230301,1,1230301,1,0
1230302,1230302,Dev,3T 판금 투구(시작템)_상태 이상 저항력  Lv.2,피해 감소 Lv.2,피해 감소 Lv.2,1230301,2,1230302,1,2
1230303,1230303,Dev,3T 판금 투구(시작템)_상태 이상 저항력  Lv.3,피해 감소 Lv.3,피해 감소 Lv.3,1230301,3,1230303,1,4
1230304,1230304,Dev,3T 판금 투구(시작템)_상태 이상 저항력  Lv.4,피해 감소 Lv.4,피해 감소 Lv.4,1230301,4,1230304,1,6
1230305,1230305,Dev,3T 판금 투구(시작템)_상태 이상 저항력  Lv.5,피해 감소 Lv.5,피해 감소 Lv.5,1230301,5,1230305,1,8
1230311,1230311,Dev,3T 판금 갑옷(시작템)_피해 감소  Lv.1,피해 증가 Lv.1,피해 증가 Lv.1,1230311,1,1230311,1,0
1230312,1230312,Dev,3T 판금 갑옷(시작템)_피해 감소  Lv.2,피해 증가 Lv.2,피해 증가 Lv.2,1230311,2,1230312,1,2
1230313,1230313,Dev,3T 판금 갑옷(시작템)_피해 감소  Lv.3,피해 증가 Lv.3,피해 증가 Lv.3,1230311,3,1230313,1,4
1230314,1230314,Dev,3T 판금 갑옷(시작템)_피해 감소  Lv.4,피해 증가 Lv.4,피해 증가 Lv.4,1230311,4,1230314,1,6
1230315,1230315,Dev,3T 판금 갑옷(시작템)_피해 감소  Lv.5,피해 증가 Lv.5,피해 증가 Lv.5,1230311,5,1230315,1,8
1230321,1230321,Dev,3T 판금 장갑(시작템)_피해 증가 Lv.1,상태 이상 저항력 Lv.1,상태 이상 저항력 Lv.1,1230321,1,1230321,1,0
1230322,1230322,Dev,3T 판금 장갑(시작템)_피해 증가 Lv.2,상태 이상 저항력 Lv.2,상태 이상 저항력 Lv.2,1230321,2,1230322,1,2
1230323,1230323,Dev,3T 판금 장갑(시작템)_피해 증가 Lv.3,상태 이상 저항력 Lv.3,상태 이상 저항력 Lv.3,1230321,3,1230323,1,4
1230324,1230324,Dev,3T 판금 장갑(시작템)_피해 증가 Lv.4,상태 이상 저항력 Lv.4,상태 이상 저항력 Lv.4,1230321,4,1230324,1,6
1230325,1230325,Dev,3T 판금 장갑(시작템)_피해 증가 Lv.5,상태 이상 저항력 Lv.5,상태 이상 저항력 Lv.5,1230321,5,1230325,1,8
1230331,1230331,Dev,3T 판금 신발(시작템)_상태 이상 저항력  Lv.1,PVE 피해 증가 Lv.1,PVE 피해 증가 Lv.1,1230331,1,1230331,1,0
1230332,1230332,Dev,3T 판금 신발(시작템)_상태 이상 저항력  Lv.2,PVE 피해 증가 Lv.2,PVE 피해 증가 Lv.2,1230331,2,1230332,1,2
1230333,1230333,Dev,3T 판금 신발(시작템)_상태 이상 저항력  Lv.3,PVE 피해 증가 Lv.3,PVE 피해 증가 Lv.3,1230331,3,1230333,1,4
1230334,1230334,Dev,3T 판금 신발(시작템)_상태 이상 저항력  Lv.4,PVE 피해 증가 Lv.4,PVE 피해 증가 Lv.4,1230331,4,1230334,1,6
1230335,1230335,Dev,3T 판금 신발(시작템)_상태 이상 저항력  Lv.5,PVE 피해 증가 Lv.5,PVE 피해 증가 Lv.5,1230331,5,1230335,1,8
1230401,1230401,Dev,3T 판금 투구(시작템)_PVE 피해 증가  Lv.1,PVE 피해 감소 Lv.1,PVE 피해 감소 Lv.1,1230401,1,1230401,1,0
1230402,1230402,Dev,3T 판금 투구(시작템)_PVE 피해 증가  Lv.2,PVE 피해 감소 Lv.2,PVE 피해 감소 Lv.2,1230401,2,1230402,1,2
1230403,1230403,Dev,3T 판금 투구(시작템)_PVE 피해 증가  Lv.3,PVE 피해 감소 Lv.3,PVE 피해 감소 Lv.3,1230401,3,1230403,1,4
1230404,1230404,Dev,3T 판금 투구(시작템)_PVE 피해 증가  Lv.4,PVE 피해 감소 Lv.4,PVE 피해 감소 Lv.4,1230401,4,1230404,1,6
1230405,1230405,Dev,3T 판금 투구(시작템)_PVE 피해 증가  Lv.5,PVE 피해 감소 Lv.5,PVE 피해 감소 Lv.5,1230401,5,1230405,1,8
1230411,1230411,Dev,3T 판금 갑옷(시작템)_PVE 피해 감소  Lv.1,PVE 피해 증가 Lv.1,PVE 피해 증가 Lv.1,1230411,1,1230411,1,0
1230412,1230412,Dev,3T 판금 갑옷(시작템)_PVE 피해 감소  Lv.2,PVE 피해 증가 Lv.2,PVE 피해 증가 Lv.2,1230411,2,1230412,1,2
1230413,1230413,Dev,3T 판금 갑옷(시작템)_PVE 피해 감소  Lv.3,PVE 피해 증가 Lv.3,PVE 피해 증가 Lv.3,1230411,3,1230413,1,4
1230414,1230414,Dev,3T 판금 갑옷(시작템)_PVE 피해 감소  Lv.4,PVE 피해 증가 Lv.4,PVE 피해 증가 Lv.4,1230411,4,1230414,1,6
1230415,1230415,Dev,3T 판금 갑옷(시작템)_PVE 피해 감소  Lv.5,PVE 피해 증가 Lv.5,PVE 피해 증가 Lv.5,1230411,5,1230415,1,8
1230421,1230421,Dev,3T 판금 장갑(시작템)_PVE 피해 증가  Lv.1,PVE 피해 감소 Lv.1,PVE 피해 감소 Lv.1,1230421,1,1230421,1,0
1230422,1230422,Dev,3T 판금 장갑(시작템)_PVE 피해 증가  Lv.2,PVE 피해 감소 Lv.2,PVE 피해 감소 Lv.2,1230421,2,1230422,1,2
1230423,1230423,Dev,3T 판금 장갑(시작템)_PVE 피해 증가  Lv.3,PVE 피해 감소 Lv.3,PVE 피해 감소 Lv.3,1230421,3,1230423,1,4
1230424,1230424,Dev,3T 판금 장갑(시작템)_PVE 피해 증가  Lv.4,PVE 피해 감소 Lv.4,PVE 피해 감소 Lv.4,1230421,4,1230424,1,6
1230425,1230425,Dev,3T 판금 장갑(시작템)_PVE 피해 증가  Lv.5,PVE 피해 감소 Lv.5,PVE 피해 감소 Lv.5,1230421,5,1230425,1,8
1230431,1230431,Dev,3T 판금 신발(시작템)_PVE 피해 감소  Lv.1,PVP 피해 증가 Lv.1,PVP 피해 증가 Lv.1,1230431,1,1230431,1,0
1230432,1230432,Dev,3T 판금 신발(시작템)_PVE 피해 감소  Lv.2,PVP 피해 증가 Lv.2,PVP 피해 증가 Lv.2,1230431,2,1230432,1,2
1230433,1230433,Dev,3T 판금 신발(시작템)_PVE 피해 감소  Lv.3,PVP 피해 증가 Lv.3,PVP 피해 증가 Lv.3,1230431,3,1230433,1,4
1230434,1230434,Dev,3T 판금 신발(시작템)_PVE 피해 감소  Lv.4,PVP 피해 증가 Lv.4,PVP 피해 증가 Lv.4,1230431,4,1230434,1,6
1230435,1230435,Dev,3T 판금 신발(시작템)_PVE 피해 감소  Lv.5,PVP 피해 증가 Lv.5,PVP 피해 증가 Lv.5,1230431,5,1230435,1,8
1230501,1230501,Dev,3T 판금 투구(시작템)_PVP 피해 증가  Lv.1,PVP 피해 감소 Lv.1,PVP 피해 감소 Lv.1,1230501,1,1230501,1,0
1230502,1230502,Dev,3T 판금 투구(시작템)_PVP 피해 증가  Lv.2,PVP 피해 감소 Lv.2,PVP 피해 감소 Lv.2,1230501,2,1230502,1,2
1230503,1230503,Dev,3T 판금 투구(시작템)_PVP 피해 증가  Lv.3,PVP 피해 감소 Lv.3,PVP 피해 감소 Lv.3,1230501,3,1230503,1,4
1230504,1230504,Dev,3T 판금 투구(시작템)_PVP 피해 증가  Lv.4,PVP 피해 감소 Lv.4,PVP 피해 감소 Lv.4,1230501,4,1230504,1,6
1230505,1230505,Dev,3T 판금 투구(시작템)_PVP 피해 증가  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1230501,5,1230505,1,8
1230511,1230511,Dev,3T 판금 갑옷(시작템)_PVP 피해 감소  Lv.1,PVP 피해 증가 Lv.1,PVP 피해 증가 Lv.1,1230511,1,1230511,1,0
1230512,1230512,Dev,3T 판금 갑옷(시작템)_PVP 피해 감소  Lv.2,PVP 피해 증가 Lv.2,PVP 피해 증가 Lv.2,1230511,2,1230512,1,2
1230513,1230513,Dev,3T 판금 갑옷(시작템)_PVP 피해 감소  Lv.3,PVP 피해 증가 Lv.3,PVP 피해 증가 Lv.3,1230511,3,1230513,1,4
1230514,1230514,Dev,3T 판금 갑옷(시작템)_PVP 피해 감소  Lv.4,PVP 피해 증가 Lv.4,PVP 피해 증가 Lv.4,1230511,4,1230514,1,6
1230515,1230515,Dev,3T 판금 갑옷(시작템)_PVP 피해 감소  Lv.5,PVP 피해 증가 Lv.5,PVP 피해 증가 Lv.5,1230511,5,1230515,1,8
1230521,1230521,Dev,3T 판금 장갑(시작템)_PVP 피해 증가  Lv.1,PVP 피해 감소 Lv.1,PVP 피해 감소 Lv.1,1230521,1,1230521,1,0
1230522,1230522,Dev,3T 판금 장갑(시작템)_PVP 피해 증가  Lv.2,PVP 피해 감소 Lv.2,PVP 피해 감소 Lv.2,1230521,2,1230522,1,2
1230523,1230523,Dev,3T 판금 장갑(시작템)_PVP 피해 증가  Lv.3,PVP 피해 감소 Lv.3,PVP 피해 감소 Lv.3,1230521,3,1230523,1,4
1230524,1230524,Dev,3T 판금 장갑(시작템)_PVP 피해 증가  Lv.4,PVP 피해 감소 Lv.4,PVP 피해 감소 Lv.4,1230521,4,1230524,1,6
1230525,1230525,Dev,3T 판금 장갑(시작템)_PVP 피해 증가  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1230521,5,1230525,1,8
1230531,1230531,Dev,3T 판금 신발(시작템)_PVP 피해 감소  Lv.1,PVP 피해 감소  Lv.1,PVP 피해 감소  Lv.1,1230531,1,1230531,1,0
1230532,1230532,Dev,3T 판금 신발(시작템)_PVP 피해 감소  Lv.2,PVP 피해 감소  Lv.2,PVP 피해 감소  Lv.2,1230531,2,1230532,1,2
1230533,1230533,Dev,3T 판금 신발(시작템)_PVP 피해 감소  Lv.3,PVP 피해 감소  Lv.3,PVP 피해 감소  Lv.3,1230531,3,1230533,1,4
1230534,1230534,Dev,3T 판금 신발(시작템)_PVP 피해 감소  Lv.4,PVP 피해 감소  Lv.4,PVP 피해 감소  Lv.4,1230531,4,1230534,1,6
1230535,1230535,Dev,3T 판금 신발(시작템)_PVP 피해 감소  Lv.5,PVP 피해 감소 Lv.5,PVP 피해 감소 Lv.5,1230531,5,1230535,1,8
1230601,1230601,Dev,3T 판금 투구(시작템)_프록  Lv.1,생존 본능 Lv.1,생존 본능 Lv.1,1230601,1,1230601,1,0
1230602,1230602,Dev,3T 판금 투구(시작템)_프록  Lv.2,생존 본능 Lv.2,생존 본능 Lv.2,1230601,2,1230602,1,2
1230603,1230603,Dev,3T 판금 투구(시작템)_프록  Lv.3,생존 본능 Lv.3,생존 본능 Lv.3,1230601,3,1230603,1,4
