OID,Cid,Comment,DescName,MaxStack
900004,900004,,원혼의 조각,1
900005,900005,,저주의 파편,1
900006,900006,,절망의 원석,1
900007,900007,,맹신의 파편,1
900008,900008,,미지의 보석,1
900009,900009,,사자의 흔적,1
900010,900010,,망자의 잔재,1
910001,910001,,마리아노플 공헌 상자 (귀속),99999
910002,910002,,황금 평원 공헌 상자 (귀속),99999
910003,910003,,긴 모래톱 공헌 상자 (귀속),99999
910004,910004,,두 왕관 공헌 상자 (귀속),99999
910005,910005,,십자별 평원 공헌 상자 (귀속),99999
910006,910006,,지옥 늪지대 공헌 상자 (귀속),99999
910007,910007,,뼈의 땅 공헌 상자 (귀속),99999
1000001,1000001,,유료 출석 결제용,99999
1000002,1000002,,유료 출석 결제용 - 데일리 페키지,99999
1000003,1000003,,유료 출석 결제용 - 데일리 페키지 II,99999
1000004,1000004,,유료 출석 결제용 - 데일리 보석 패키지 III,99999
1000005,1000005,,유료 출석 결제용 - 데일리 보석 패키지 IV,99999
1000006,1000006,,유료 출석 결제용 - 데일리 보석 패키지 V,99999
1000007,1000007,,유료 출석 결제용 - 데일리 보석 패키지 Ⅵ,99999
1000008,1000008,,유료 출석 결제용 - 데일리 보석 패키지 Ⅶ,99999
1000009,1000009,,유료 출석 결제용 - 데일리 보석 패키지 Ⅷ,99999
1000010,1000010,,유료 출석 결제용 - 데일리 소환 패키지,99999
1000011,1000011,,유료 출석 결제용 - 데일리 소환 패키지 Ⅱ,99999
1100001,1100001,,아스티의 무기 복구권 (테스트),1
1100002,1100002,,아스티의 무기 복구권 (이벤트),1
1100011,1100011,,아스티의 방어구 복구권 (테스트),1
1100012,1100012,,아스티의 방어구 복구권 (이벤트),1
1100021,1100021,,아스티의 장신구 복구권 (테스트),1
1100022,1100022,,아스티의 장신구 복구권 (종료),1
1100023,1100023,,아스티의 장신구 복구권 (이벤트),1
1100031,1100031,,아스티의 함선 무기 복구권 (테스트),1
1100041,1100041,,아스티의 함선 방어구 복구권 (테스트),1
1100051,1100051,,아스티의 함선 장신구 복구권 (종료),1
1100061,1100061,,아스티의 유물 장신구 복구권 (테스트),1
1100062,1100062,,아스티의 유물 장신구 복구권 (종료),1
1100063,1100063,,아스티의 유물 장신구 복구권 (이벤트),1
1100071,1100071,,아스티의 직업 합성 재시도권 (종료),1
1100072,1100072,,아스티의 직업 합성 재시도권 (테스트),1
1100073,1100073,,아스티의 직업 합성 재시도권 (이벤트),1
1100081,1100081,,아스티의 그로아 합성 재시도권 (종료),1
1100082,1100082,,아스티의 그로아 합성 재시도권 (종료),1
1100083,1100083,,아스티의 그로아 합성 재시도권 (이벤트),1
1100084,1100084,,아스티의 그로아 합성 재시도권 (이벤트),1
1100091,1100091,,아스티의 탈것 합성 재시도권 (종료),1
1100092,1100092,,아스티의 탈것 합성 재시도권 (종료),1
1100093,1100093,,아스티의 탈것 합성 재시도권 (이벤트),1
1100101,1100101,,아스티의 무기 강화 재시도권 (종료),1
1100111,1100111,,아스티의 방어구 강화 재시도권 (종료),1
1100121,1100121,,아스티의 장신구 강화 재시도권 (종료),1
1100131,1100131,,아스티의 함선 무기 강화 재시도권 (종료),1
1100141,1100141,,아스티의 함선 방어구 강화 재시도권 (종료),1
1100151,1100151,,아스티의 함선 장신구 강화 재시도권 (종료),1
1100161,1100161,,아스티의 유물 장신구 강화 재시도권 (종료),1
1201101,1201101,,일반 직업 소환권 (1회) (귀속),99999
1201102,1201102,,고급 직업 소환권 (1회) (귀속),99999
1201103,1201103,,희귀 직업 소환권 (1회) (귀속),99999
1201104,1201104,,영웅 직업 소환권 II (1회) (귀속),99999
1201105,1201105,,전설 직업 소환권 (1회) (귀속),99999
1201106,1201106,,일반 직업 소환권 (1회) (귀속),99999
1201107,1201107,,일반 직업 소환권 (1회) (귀속),99999
1201108,1201108,,일반 직업 소환권  (1회) (귀속),99999
1201109,1201109,,일반 직업 소환권 (1회) (귀속),99999
1201110,1201110,,고급 직업 소환권 (1회) (귀속),99999
1201111,1201111,,고급 직업 소환권 (1회) (귀속),99999
1201112,1201112,,고급 직업 소환권 (1회) (귀속),99999
1201113,1201113,,희귀 직업 소환권 (1회) (귀속),99999
1201114,1201114,,직업 소환권 (1회) (귀속) - 미사용,99999
1201115,1201115,,영웅 직업 소환권 (1회) (귀속),99999
1201116,1201116,,영웅 한손검 직업 소환권 (1회) (귀속),99999
1201117,1201117,,영웅 양손검 직업 소환권 (1회) (귀속),99999
1201118,1201118,,영웅 단검 직업 소환권 (1회) (귀속),99999
1201119,1201119,,영웅 활 직업 소환권 (1회) (귀속),99999
1201120,1201120,,영웅 지팡이 직업 소환권 (1회) (귀속),99999
1201121,1201121,,영웅 직업 소환권 (1회) (귀속),99999
1201122,1201122,,직업 소환권 (1회) (귀속),99999
1201123,1201123,,영웅 총 직업 소환권 (1회) (귀속),99999
1201201,1201201,,일반 직업 소환권 (11회) (귀속),99999
1201202,1201202,,고급 직업 소환권 (11회) (귀속),99999
1201203,1201203,,희귀 직업 소환권 (11회) (귀속),99999
1201204,1201204,,영웅 직업 소환권 (11회) (귀속),99999
1201205,1201205,,전설 직업 소환권 (11회) (귀속),99999
1201206,1201206,,일반 직업 소환권 (11회) (귀속),99999
1201207,1201207,,일반 직업 소환권 (11회) (귀속),99999
1201208,1201208,,일반 직업 소환권 (11회) (귀속),99999
1201209,1201209,,일반 직업 소환권 (11회) (귀속),99999
1201210,1201210,,고급 직업 소환권 (11회) (귀속),99999
1201211,1201211,,고급 직업 소환권 (11회) (귀속),99999
1201212,1201212,,고급 직업 소환권 (11회) (귀속),99999
1201213,1201213,,희귀 직업 소환권 (11회) (귀속),99999
1201214,1201214,,희귀 직업 소환권 (11회) (귀속),99999
1201215,1201215,,영웅 직업 소환권 (11회) (귀속),99999
1201216,1201216,,직업 소환권 (11회) (귀속),99999
1201301,1201301,,일반 직업 소환권 (6회) (귀속),99999
1201302,1201302,,고급 직업 소환권 (6회) (귀속),99999
1201303,1201303,,희귀 직업 소환권 (6회) (귀속),99999
1201304,1201304,,영웅 직업 소환권 (6회) (귀속),99999
1201305,1201305,,전설 직업 소환권 (6회) (귀속),99999
1201306,1201306,,일반 직업 소환권 (6회) (귀속),99999
1201307,1201307,,일반 직업 소환권 (6회) (귀속),99999
1201308,1201308,,일반 직업 소환권 (6회) (귀속),99999
1201309,1201309,,일반 직업 소환권 (6회) (귀속),99999
1201310,1201310,,고급 직업 소환권 (6회) (귀속),99999
1201311,1201311,,고급 직업 소환권 (6회) (귀속),99999
1201312,1201312,,고급 직업 소환권 (6회) (귀속),99999
1201313,1201313,,희귀 직업 소환권 (6회) (귀속),99999
1201314,1201314,,희귀 직업 소환권 (6회) (귀속),99999
1201315,1201315,,영웅 직업 소환권 (6회) (귀속),99999
1201316,1201316,,직업 소환권 (6회) (귀속),99999
1301101,1301101,,일반 그로아 소환권 (1회) (귀속),99999
1301102,1301102,,고급 그로아 소환권 (1회) (귀속),99999
1301103,1301103,,희귀 그로아 소환권 (1회) (귀속),99999
1301104,1301104,,영웅 그로아 소환권 (1회) (귀속),99999
1301105,1301105,,전설 그로아 소환권 (1회) (귀속),99999
1301106,1301106,,일반 그로아 소환권 (1회) (귀속),99999
1301107,1301107,,일반 그로아 소환권 (1회) (귀속),99999
1301108,1301108,,눈부신 그로아 소환권 (1회) (귀속),99999
1301109,1301109,,그로아 소환권 (1회) (귀속) - 미사용,99999
1301110,1301110,,고급 그로아 소환권 (1회) (귀속),99999
1301111,1301111,,고급 그로아 소환권 (1회) (귀속),99999
1301112,1301112,,고급 그로아 소환권 (1회) (귀속),99999
1301113,1301113,,희귀 그로아 소환권 (1회) (귀속),99999
1301114,1301114,,그로아 소환권 (1회) (귀속) - 미사용,99999
1301115,1301115,,영웅 그로아 소환권 (1회) (귀속),99999
1301116,1301116,,그로아 소환권 (1회) (귀속),99999
1301201,1301201,,일반 그로아 소환권 (11회) (귀속),99999
1301202,1301202,,고급 그로아 소환권 (11회) (귀속),99999
1301203,1301203,,희귀 그로아 소환권 (11회) (귀속),99999
1301204,1301204,,영웅 그로아 소환권 (11회) (귀속),99999
1301205,1301205,,전설 그로아 소환권 (11회) (귀속),99999
1301206,1301206,,일반 그로아 소환권 (11회) (귀속),99999
1301207,1301207,,일반 그로아 소환권 (11회) (귀속),99999
1301208,1301208,,눈부신 그로아 소환권 (11회) (귀속),99999
1301209,1301209,,그로아 소환권 (11회) (귀속) - 미사용,99999
1301210,1301210,,고급 그로아 소환권 (11회) (귀속),99999
1301211,1301211,,고급 그로아 소환권 (11회) (귀속),99999
1301212,1301212,,고급 그로아 소환권 (11회) (귀속),99999
1301213,1301213,,희귀 그로아 소환권 (11회) (귀속),99999
1301214,1301214,,그로아 소환권 (11회) (귀속) - 미사용,99999
1301215,1301215,,영웅 그로아 소환권 (11회) (귀속),99999
1301216,1301216,,그로아 소환권 (11회) (귀속),99999
1301301,1301301,,일반 그로아 소환권 (6회) (귀속),99999
1301302,1301302,,고급 그로아 소환권 (6회) (귀속),99999
1301303,1301303,,희귀 그로아 소환권 (6회) (귀속),99999
1301304,1301304,,영웅 그로아 소환권 (6회) (귀속),99999
1301305,1301305,,전설 그로아 소환권 (6회) (귀속),99999
1301306,1301306,,일반 그로아 소환권 (6회) (귀속),99999
1301307,1301307,,일반 그로아 소환권 (6회) (귀속),99999
1301308,1301308,,눈부신 그로아 소환권 (6회) (귀속),99999
1301309,1301309,,그로아 소환권 (6회) (귀속) - 미사용,99999
1301310,1301310,,고급 그로아 소환권 (6회) (귀속),99999
1301311,1301311,,고급 그로아 소환권 (6회) (귀속),99999
1301312,1301312,,고급 그로아 소환권 (6회) (귀속),99999
1301313,1301313,,희귀 그로아 소환권 (6회) (귀속),99999
1301314,1301314,,그로아 소환권 (6회) (귀속) - 미사용,99999
1301315,1301315,,영웅 그로아 소환권 (6회) (귀속),99999
1301316,1301316,,그로아 소환권 (6회) (귀속),99999
1401101,1401101,,일반 탈것 소환권 (1회) (귀속),99999
1401102,1401102,,고급 탈것 소환권 (1회) (귀속),99999
1401103,1401103,,희귀 탈것 소환권 (1회) (귀속),99999
1401104,1401104,,영웅 탈것 소환권 (1회) (귀속),99999
1401105,1401105,,전설 탈것 소환권 (1회) (귀속),99999
1401106,1401106,,일반 탈것 소환권 (1회) (귀속),99999
1401107,1401107,,일반 탈것 소환권 (1회) (귀속),99999
1401108,1401108,,눈부신 탈것 소환권 (1회) (귀속),99999
1401109,1401109,,탈것 소환권 (1회) (귀속) - 미사용,99999
1401110,1401110,,고급 탈것 소환권 (1회) (귀속),99999
1401111,1401111,,고급 탈것 소환권 (1회) (귀속),99999
1401112,1401112,,고급 탈것 소환권 (1회) (귀속),99999
1401113,1401113,,희귀 탈것 소환권 (1회) (귀속),99999
1401114,1401114,,탈것 소환권 (1회) (귀속) - 미사용,99999
1401115,1401115,,영웅 탈것 소환권 (1회) (귀속),99999
1401116,1401116,,탈것 소환권 (1회) (귀속),99999
1401201,1401201,,일반 탈것 소환권 (11회) (귀속),99999
1401202,1401202,,고급 탈것 소환권 (11회) (귀속),99999
1401203,1401203,,희귀 탈것 소환권 (11회) (귀속),99999
1401204,1401204,,영웅 탈것 소환권 (11회) (귀속),99999
1401205,1401205,,전설 탈것 소환권 (11회) (귀속),99999
1401206,1401206,,일반 탈것 소환권 (11회) (귀속),99999
1401207,1401207,,일반 탈것 소환권 (11회) (귀속),99999
1401208,1401208,,눈부신 탈것 소환권 (11회) (귀속),99999
1401209,1401209,,탈것 소환권 (11회) (귀속) - 미사용,99999
1401210,1401210,,고급 탈것 소환권 (11회) (귀속),99999
1401211,1401211,,고급 탈것 소환권 (11회) (귀속),99999
1401212,1401212,,고급 탈것 소환권 (11회) (귀속),99999
1401213,1401213,,희귀 탈것 소환권 (11회) (귀속),99999
1401214,1401214,,탈것 소환권 (11회) (귀속) - 미사용,99999
1401215,1401215,,영웅 탈것 소환권 (11회) (귀속),99999
1401216,1401216,,탈것 소환권 (11회) (귀속),99999
1401301,1401301,,일반 탈것 소환권 (6회) (귀속),99999
1401302,1401302,,고급 탈것 소환권 (6회) (귀속),99999
1401303,1401303,,희귀 탈것 소환권 (6회) (귀속),99999
1401304,1401304,,영웅 탈것 소환권 (6회) (귀속),99999
1401305,1401305,,전설 탈것 소환권 (6회) (귀속),99999
1401306,1401306,,일반 탈것 소환권 (6회) (귀속),99999
1401307,1401307,,일반 탈것 소환권 (6회) (귀속),99999
1401308,1401308,,눈부신 탈것 소환권 (6회) (귀속),99999
1401309,1401309,,탈것 소환권 (6회) (귀속) - 미사용,99999
1401310,1401310,,고급 탈것 소환권 (6회) (귀속),99999
1401311,1401311,,고급 탈것 소환권 (6회) (귀속),99999
1401312,1401312,,고급 탈것 소환권 (6회) (귀속),99999
1401313,1401313,,희귀 탈것 소환권 (6회) (귀속),99999
1401314,1401314,,탈것 소환권 (6회) (귀속) - 미사용,99999
1401315,1401315,,영웅 탈것 소환권 (6회) (귀속),99999
1401316,1401316,,탈것 소환권 (6회) (귀속),99999
1500001,1500001,,런칭 기념 영웅 직업 확정 스텝업 1단계 (귀속),99999
1500002,1500002,,런칭 기념 영웅 직업 확정 스텝업 2단계 (귀속),99999
1500003,1500003,,런칭 기념 영웅 직업 확정 스텝업 3단계 (귀속),99999
1500004,1500004,,런칭 기념 영웅 직업 확정 스텝업 4단계 (귀속),99999
1500005,1500005,,길드 장비 패키지 (귀속),99999
1500006,1500006,,대행자의 위엄 패키지 스텝업 1단계 (귀속),99999
1500007,1500007,,대행자의 위엄 패키지 스텝업 2단계 (귀속),99999
1500008,1500008,,대행자의 위엄 패키지 스텝업 3단계 (귀속),99999
1500009,1500009,,주간 강화 주문서 보급 패키지 (귀속),99999
1500010,1500010,,주간 직업 소환 패키지 (귀속),99999
1500011,1500011,,월간 소환 패키지 (귀속),99999
1500012,1500012,,대행자의 한손검 장비 상자 (귀속),99999
1500013,1500013,,대행자의 양손검 장비 상자 (귀속),99999
1500014,1500014,,대행자의 단검 장비 상자 (귀속),99999
1500015,1500015,,대행자의 활 장비 상자 (귀속),99999
1500016,1500016,,대행자의 지팡이 장비 상자 (귀속),99999
1500017,1500017,,대행자의 함선 장비 상자 (귀속),99999
1500018,1500018,,영웅 선박 건조대 상자 (귀속),99999
1500019,1500019,,전설 선박 건조대 상자 (귀속),99999
1500020,1500020,,대행자의 총 장비 상자 (귀속),99999
1500021,1500021,,태초 선박 건조대 상자 (귀속),99999
1500041,1500041,,4월의 종합 선물 패키지 (귀속),99999
1500051,1500051,,모험가의 성장 패키지 (귀속),99999
1500061,1500061,,마켓 1위 기념 감사 패키지 (귀속),99999
1500071,1500071,,마켓 1위 기념 감사 (귀속),99999
1540101,1540101,,축복 그로아 스텝업 1단계,99999
1540102,1540102,,축복 그로아 스텝업 2단계,99999
1540103,1540103,,축복 그로아 스텝업 3단계,99999
1540104,1540104,,축복 그로아 스텝업 4단계,99999
1540105,1540105,,축복 탈것 스텝업 1단계,99999
1540106,1540106,,축복 탈것 스텝업 2단계,99999
1540107,1540107,,축복 탈것 스텝업 3단계,99999
1540108,1540108,,축복 탈것 스텝업 4단계,99999
1600001,1600001,,대행자의 영웅 직업 확정 스텝업 1단계 (귀속),99999
1600002,1600002,,대행자의 영웅 직업 확정 스텝업 2단계 (귀속),99999
1600003,1600003,,대행자의 영웅 직업 확정 스텝업 3단계 (귀속),99999
1600004,1600004,,대행자의 영웅 직업 확정 스텝업 4단계 (귀속),99999
2000001,2000001,,아스티의 전투 지원 상자 (이벤트),99999
2000011,2000011,,사전예약자 수 달성 보상 (이벤트),99999
2000021,2000021,,아키움 조각 상자 (이벤트),99999
2000022,2000022,,대형 아키움 조각 상자 (이벤트),99999
2000023,2000023,,아키움 결정 상자 (이벤트),99999
2000025,2000025,,아스티의 요리 지원 상자 (이벤트),99999
2000031,2000031,,희귀 직업 선택 소환권 상자 (이벤트),99999
