OID,Cid,Milestone,Comment,DescName,Desc,Category,MasteryCid,Tier,Grade,MaxStack,BuyPrice,SellPrice,ItemRestrictionCid,BindingType,BindingRuleCids,SortGroup,SortOrder,IsBreak,ScheduleCid,WhereToGet,WhereToUse,IsNotify,IsBroadcast,EquipSound,RequiredMinLevel,RequiredMaxLevel
51070005,51070005,Dev,7T허브_섬유 부산물,특급 허브,"7T 섬유에서 얻을 수 있는 허브입니다.
요리나 연금술 재료로 사용됩니다.",Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,351070005,FALSE,0,,,FALSE,FALSE,,0,999
51070006,51070006,Dev,7T열매_나무 부산물,특급 열매,"7T 나무에서 얻을 수 있는 열매입니다.
요리나 연금술 재료로 사용됩니다.",Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,351070006,FALSE,0,,,FALSE,FALSE,,0,999
51070007,51070007,Dev,7T고기_무두질 부산물,특급 고기,"곰에게서 얻을 수 있는 고기입니다.
요리재료로 사용됩니다.  ",Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,351070007,FALSE,0,,,FALSE,FALSE,,0,999
52010001,52010001,Dev,구리 주괴,구리 주괴,구리 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,952010001,FALSE,0,,,FALSE,FALSE,,0,999
52010002,52010002,Dev,목화 천,목화 천,목화 섬유를 가공해 얻은 천입니다.,Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,952010002,FALSE,0,,,FALSE,FALSE,,0,999
52010003,52010003,Dev,참나무 목재,참나무 목재,참나무 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,952010003,FALSE,0,,,FALSE,FALSE,,0,999
52010004,52010004,Dev,1T 피혁,토끼 피혁,토끼 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,952010004,FALSE,0,,,FALSE,FALSE,,0,999
52020001,52020001,Dev,주석 주괴,주석 주괴,주석 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,852020001,FALSE,0,,,FALSE,FALSE,,0,999
52020002,52020002,Dev,아마꽃 천,아마꽃 천,아마꽃 섬유를 가공해 얻은 천입니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,852020002,FALSE,0,,,FALSE,FALSE,,0,999
52020003,52020003,Dev,단풍나무 목재,단풍나무 목재,단풍나무 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,852020003,FALSE,0,,,FALSE,FALSE,,0,999
52020004,52020004,Dev,2T 피혁,사슴 피혁,사슴 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,852020004,FALSE,0,,,FALSE,FALSE,,0,999
52030001,52030001,Dev,철 주괴,자수정 주괴,자수정 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,752030001,FALSE,0,,,FALSE,FALSE,,0,999
52030002,52030002,Dev,모시풀 천,모시풀 천,모시풀 섬유를 가공해 얻은 천입니다.,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,752030002,FALSE,0,,,FALSE,FALSE,,0,999
52030003,52030003,Dev,은행나무 목재,은행나무 목재,은행나무 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,752030003,FALSE,0,,,FALSE,FALSE,,0,999
52030004,52030004,Dev,3T 피혁,여우 피혁,여우 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,752030004,FALSE,0,,,FALSE,FALSE,,0,999
52040001,52040001,Dev,자수정 주괴,자수정 주괴,자수정 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,652040001,FALSE,0,,,FALSE,FALSE,,0,999
52040002,52040002,Dev,별빛초 천,별빛초 천,별빛초 섬유를 가공해 얻은 천입니다.,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,652040002,FALSE,0,,,FALSE,FALSE,,0,999
52040003,52040003,Dev,자작나무 목재,자작나무 목재,자작나무 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,652040003,FALSE,0,,,FALSE,FALSE,,0,999
52040004,52040004,Dev,4T 피혁,멧돼지 피혁,멧돼지 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,652040004,FALSE,0,,,FALSE,FALSE,,0,999
52050001,52050001,Dev,청수정 주괴,청수정 주괴,청수정 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,552050001,FALSE,0,,,FALSE,FALSE,,0,999
52050002,52050002,Dev,달빛초 천,달빛초 천,달빛초 섬유를 가공해 얻은 천입니다.,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,552050002,FALSE,0,,,FALSE,FALSE,,0,999
52050003,52050003,Dev,호두나무 목재,호두나무 목재,호두나무 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,552050003,FALSE,0,,,FALSE,FALSE,,0,999
52050004,52050004,Dev,5T 피혁,늑대 피혁,늑대 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,552050004,FALSE,0,,,FALSE,FALSE,,0,999
52060001,52060001,Dev,황수정 주괴,황수정 주괴,황수정 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,452060001,FALSE,0,,,FALSE,FALSE,,0,999
52060002,52060002,Dev,햇빛초 천,햇빛초 천,햇빛초 섬유를 가공해 얻은 천입니다.,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,452060002,FALSE,0,,,FALSE,FALSE,,0,999
52060003,52060003,Dev,흑단나무 목재,흑단나무 목재,흑단나무 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,452060003,FALSE,0,,,FALSE,FALSE,,0,999
52060004,52060004,Dev,6T 피혁,무스 피혁,무스 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,452060004,FALSE,0,,,FALSE,FALSE,,0,999
52070001,52070001,Dev,7T 주괴,7T 주괴,7T 광석을 가공해 얻은 주괴입니다.,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,352070001,FALSE,0,,,FALSE,FALSE,,0,999
52070002,52070002,Dev,7T 천,7T 천,7T 섬유를 가공해 얻은 천입니다.,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,352070002,FALSE,0,,,FALSE,FALSE,,0,999
52070003,52070003,Dev,7T 목재,7T 목재,7T 통나무를 가공해 얻은 목재입니다.,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,352070003,FALSE,0,,,FALSE,FALSE,,0,999
52070004,52070004,Dev,7T 피혁,곰 피혁,곰 통가죽을 가공해 얻은 피혁입니다.,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,352070004,FALSE,0,,,FALSE,FALSE,,0,999
53010003,53010003,Dev,영혼 정수,영혼 정수,몬스터 처치 시 얻을 수 있는 정수입니다. 펫 부화기에서 펫을 부화시킬 때 사용됩니다.,Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953010003,FALSE,0,,,FALSE,FALSE,,0,999
53010004,53010004,Dev,고대 주화,고대 주화,몬스터 처치 시 얻을 수 있는 주화입니다. 카드 교환원에게서 몬스터 카드를 교환할 때 사용됩니다.,Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953010004,FALSE,0,,,FALSE,FALSE,,0,999
53010005,53010005,Dev,놀의 인장,놀의 인장,"필드 몬스터 처치 시 획득할 수 있는 놀의 인장입니다.
1티어 장비 제작 시 재료로 사용됩니다.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953010005,FALSE,0,,,FALSE,FALSE,,0,999
53020001,53020001,Dev,적색 아키움(무기 코어) 티어 2,희미한 적색 아키움,"은은한 빛을 띠는 붉은색의 아키움 광석입니다.
2티어 무기 제작 시 코어 재료로 사용됩니다.",Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853020001,FALSE,0,,,FALSE,FALSE,,0,999
53020002,53020002,Dev,청색 아키움(방어구 코어) 티어 2,희미한 청색 아키움,"은은한 빛을 띠는 푸른색의 아키움 광석입니다.
2티어 방어구 제작 시 코어 재료로 사용됩니다.",Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853020002,FALSE,0,,,FALSE,FALSE,,0,999
53020003,53020003,Dev,2티 몬스터 무기 전리품,포식자의 송곳니,"필드 몬스터 처치 시 획득할 수 있는 포식자의 송곳니입니다.
2티어 장비 제작 시 재료로 사용됩니다.",Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853020003,FALSE,0,,,FALSE,FALSE,,0,999
53020004,53020004,Dev,2티 몬스터 방어구 전리품,마수의 다리뼈,"필드 몬스터 처치 시 획득할 수 있는 마수의 다리뼈입니다.
2티어 장비 제작 시 재료로 사용됩니다.",Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853020004,FALSE,0,,,FALSE,FALSE,,0,999
53020005,53020005,Dev,아키움 결정,아키움 결정,아키움 나무에서 얻을 수 있는 아키움 결정입니다. 각종 무기 제작에 사용됩니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853020005,FALSE,0,,,FALSE,FALSE,,0,999
53030001,53030001,Dev,적색 아키움(무기 코어) 티어 3,빛나는 적색 아키움,"강렬하게 빛나는 붉은색의 아키움 광석입니다.
3티어 무기 제작 시 코어 재료로 사용됩니다.",Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030001,FALSE,0,,,FALSE,FALSE,,0,999
53030002,53030002,Dev,청색 아키움(방어구 코어) 티어 3,빛나는 청색 아키움,"강렬하게 빛나는 푸른색의 아키움 광석입니다.
3티어 방어구 제작 시 코어 재료로 사용됩니다.",Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030002,FALSE,0,,,FALSE,FALSE,,0,999
53030003,53030003,Dev,녹색 아키움(탈 것 코어) 티어 3,녹색 아키움(탈 것 코어) 티어 3,녹색 아키움(탈 것 코어) 티어 3,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030003,FALSE,0,,,FALSE,FALSE,,0,999
53030004,53030004,Dev,황색 아키움(펫 코어) 티어 3,황색 아키움(펫 코어) 티어 3,황색 아키움(펫 코어) 티어 3,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030004,FALSE,0,,,FALSE,FALSE,,0,999
53030005,53030005,Dev,3티 몬스터 무기 전리품,날카로운 포식자 송곳니,"필드 몬스터 처치 시 획득할 수 있는 날카로운 포식자의 송곳니입니다.
3티어 장비 제작 시 재료로 사용됩니다.",Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030005,FALSE,0,,,FALSE,FALSE,,0,999
53030006,53030006,Dev,3티 몬스터 방어구 전리품,굵은 마수의 다리뼈,"필드 몬스터 처치 시 획득할 수 있는 굵은 마수의 다리뼈입니다.
3티어 장비 제작 시 재료로 사용됩니다.",Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030006,FALSE,0,,,FALSE,FALSE,,0,999
53030007,53030007,Dev,정수: 유체화,정수: 유체화,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030007,FALSE,0,,,FALSE,FALSE,,0,999
53030008,53030008,Dev,정수: 고양,정수: 고양,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030008,FALSE,0,,,FALSE,FALSE,,0,999
53030009,53030009,Dev,정수: 점멸,정수: 점멸,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030009,FALSE,0,,,FALSE,FALSE,,0,999
53030010,53030010,Dev,정수: 정화,정수: 정화,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030010,FALSE,0,,,FALSE,FALSE,,0,999
53030011,53030011,Dev,정수: 회복,정수: 회복,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030011,FALSE,0,,,FALSE,FALSE,,0,999
53030012,53030012,Dev,정수: 방어막,정수: 방어막,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030012,FALSE,0,,,FALSE,FALSE,,0,999
53030013,53030013,Dev,정수: 탈진,정수: 탈진,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030013,FALSE,0,,,FALSE,FALSE,,0,999
53030014,53030014,Dev,정수: 억제,정수: 억제,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030014,FALSE,0,,,FALSE,FALSE,,0,999
53030015,53030015,Dev,정수: 총명,정수: 총명,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030015,FALSE,0,,,FALSE,FALSE,,0,999
53030016,53030016,Dev,정수: 점화,정수: 점화,"<B>[상세 효과]</>
펫 스킬 강화 재료.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030016,FALSE,0,,,FALSE,FALSE,,0,999
53030017,53030017,Dev,일회용 락픽,일회용 락픽,"일회용 락픽입니다.
보물 상자를 여는 데 도움을 줍니다.",Etc,0,Tier1,Common,999,0,1,1,Unbound,,1,953030017,FALSE,0,,,FALSE,FALSE,,0,999
53030018,53030018,Dev,장식된 열쇠,장식된 열쇠,보스 보상 상자를 열 때 필요한 열쇠입니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853030018,FALSE,0,,,FALSE,FALSE,,0,999
53030019,53030019,Dev,장식된 열쇠,장식된 열쇠,보스 보상 상자를 열 때 필요한 열쇠입니다.,Etc,0,Tier2,Common,999,0,1,1,Unbound,,1,853030019,FALSE,0,,,FALSE,FALSE,,0,999
53030020,53030020,Dev,나차쉬의 파편: 폭발,나차쉬의 파편: 폭발,"강력한 폭발의 기운이 담겨져 있는 조각입니다.
숨겨진 통로를 막고 있는 암벽을 파괴할 때 사용할 수 있습니다.
망자의 균열과 되살아난 망령의 제단에서 획득할 수 있습니다.",Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,453030020,FALSE,0,,,FALSE,FALSE,,0,999
53030050,53030050,Dev,빛나는 적색 아키움(슈퍼 무기 코어) 티어 3,빛나는 적색 아키움(슈퍼 무기 코어) 티어 3,빛나는 적색 아키움(슈퍼 무기 코어) 티어 3,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030050,FALSE,0,,,FALSE,FALSE,,0,999
53030100,53030100,Dev,빛나는 청색 아키움(슈퍼 방어구 코어) 티어 3,빛나는 청색 아키움(슈퍼 방어구 코어) 티어 3,빛나는 청색 아키움(슈퍼 방어구 코어) 티어 3,Etc,0,Tier3,Uncommon,999,0,1,1,Unbound,,1,753030100,FALSE,0,,,FALSE,FALSE,,0,999
53040001,53040001,Dev,적색 아키움(무기 코어) 티어 4,,,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,653040001,FALSE,0,,,FALSE,FALSE,,0,999
53040002,53040002,Dev,청색 아키움(방어구 코어) 티어 4,,,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,653040002,FALSE,0,,,FALSE,FALSE,,0,999
53040003,53040003,Dev,녹색 아키움(탈 것 코어) 티어 4,,,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,653040003,FALSE,0,,,FALSE,FALSE,,0,999
53040004,53040004,Dev,황색 아키움(펫 코어) 티어 4,,,Etc,0,Tier4,Uncommon,999,0,1,1,Unbound,,1,653040004,FALSE,0,,,FALSE,FALSE,,0,999
53050001,53050001,Dev,적색 아키움(무기 코어) 티어 5,,,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,553050001,FALSE,0,,,FALSE,FALSE,,0,999
53050002,53050002,Dev,청색 아키움(방어구 코어) 티어 5,,,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,553050002,FALSE,0,,,FALSE,FALSE,,0,999
53050003,53050003,Dev,녹색 아키움(탈 것 코어) 티어 5,,,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,553050003,FALSE,0,,,FALSE,FALSE,,0,999
53050004,53050004,Dev,황색 아키움(펫 코어) 티어 5,,,Etc,0,Tier5,Rare,999,0,1,1,Unbound,,1,553050004,FALSE,0,,,FALSE,FALSE,,0,999
53060001,53060001,Dev,적색 아키움(무기 코어) 티어 6,,,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,453060001,FALSE,0,,,FALSE,FALSE,,0,999
53060002,53060002,Dev,청색 아키움(방어구 코어) 티어 6,,,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,453060002,FALSE,0,,,FALSE,FALSE,,0,999
53060003,53060003,Dev,녹색 아키움(탈 것 코어) 티어 6,,,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,453060003,FALSE,0,,,FALSE,FALSE,,0,999
53060004,53060004,Dev,황색 아키움(펫 코어) 티어 6,,,Etc,0,Tier6,Rare,999,0,1,1,Unbound,,1,453060004,FALSE,0,,,FALSE,FALSE,,0,999
53070001,53070001,Dev,적색 아키움(무기 코어) 티어 7,,,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,353070001,FALSE,0,,,FALSE,FALSE,,0,999
53070002,53070002,Dev,청색 아키움(방어구 코어) 티어 7,,,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,353070002,FALSE,0,,,FALSE,FALSE,,0,999
53070003,53070003,Dev,녹색 아키움(탈 것 코어) 티어 7,,,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,353070003,FALSE,0,,,FALSE,FALSE,,0,999
53070004,53070004,Dev,황색 아키움(펫 코어) 티어 7,,,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,353070004,FALSE,0,,,FALSE,FALSE,,0,999
53070100,53070100,Dev,무기 파괴 방지석,무기 파괴 방지석,강화 시 무기 파괴를 막는 파괴 방지석입니다.,Etc,0,Tier7,Ancient,999,0,1,1,Unbound,,1,353070100,FALSE,0,,,FALSE,FALSE,,0,999
53990001,53990001,Dev,TEST 상점 판매,[임시]TEST 상점 판매 100만 골드,[임시]TEST 상점 판매 100만 골드,Etc,0,Tier1,Common,999,0,1000000,1,Unbound,,1,953990001,FALSE,0,,,FALSE,FALSE,,0,999
53990002,53990002,Dev,TEST 상점 구매,[임시]TEST 상점 구매 델피나드의 별,[임시]TEST 상점 구매 델피나드의 별,Etc,0,Tier2,Common,999,0,0,3,User,,1,853990002,FALSE,0,,,FALSE,FALSE,,0,999
53990003,53990003,Dev,TEST 상점 구매,[임시]TEST 상점 구매 에노아의 태양,[임시]TEST 상점 구매 에노아의 태양,Etc,0,Tier3,Uncommon,999,0,0,3,User,,1,753990003,FALSE,0,,,FALSE,FALSE,,0,999
53990004,53990004,Dev,TEST 상점 구매,[임시]TEST 상점 판매 나비,[임시]TEST 상점 판매 나비,Etc,0,Tier4,Uncommon,999,0,0,3,User,,1,653990004,FALSE,0,,,FALSE,FALSE,,0,999
65010001,65010001,Dev,무기 제작대,무기 제작대,무기를 제작할 수 있는 기본 제작대입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010001,FALSE,0,,,FALSE,FALSE,,0,999
65010002,65010002,Dev,요리 제작대,요리 제작대,요리를 조리할 수 있는 제작 시설입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010002,FALSE,0,,,FALSE,FALSE,,0,999
65010003,65010003,Dev,광석 가공대,광석 가공대,광석을 가공 재료로 변환하는 가공대입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010003,FALSE,0,,,FALSE,FALSE,,0,999
65010004,65010004,Dev,섬유 가공대,섬유 가공대,섬유를 가공하여 제작 재료로 만드는 가공대입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010004,FALSE,0,,,FALSE,FALSE,,0,999
65010005,65010005,Dev,통나무 가공대,통나무 가공대,통나무를 가공 재료로 변환하는 가공대입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010005,FALSE,0,,,FALSE,FALSE,,0,999
65010006,65010006,Dev,통가죽 가공대,통가죽 가공대,가죽을 가공하여 제작에 사용되는 재료로 만드는 시설입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010006,FALSE,0,,,FALSE,FALSE,,0,999
65010007,65010007,Dev,방어구 제작대,방어구 제작대,방어구 제작에 사용되는 제작대입니다. 필드 및 개인 하우징에 설치할 수 있습니다. (설치된 제작대는 소유자만 회수 가능합니다.),Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,965010007,FALSE,0,,,FALSE,FALSE,,0,999
69020001,69020001,Dev,아키움 씨앗,아키움 씨앗,"채광 시 얻을 수 있는 신비한 씨앗입니다.

<B>[사용 효과]</>
씨앗을 심으면 아키움 나무가 자라납니다.",Consume,0,Tier2,Common,999,0,1,1,Unbound,,1,869020001,FALSE,0,,,FALSE,FALSE,,0,999
80100001,80100001,Dev,퀘스트용_식재료,식재료 꾸러미,이니스 섬의 해산물로 이루어진 식재료 꾸러미입니다. 맛있는 해산물 스튜 제작에 사용할 수 있습니다.,Etc,0,Tier1,Common,999,0,1,2,Char,,1,980100001,FALSE,0,,,FALSE,FALSE,,0,999
80100002,80100002,Dev,퀘스트용_해산물 스튜,해산물 스튜,"이니스 섬의 해산물로 제작한 해산물 스튜입니다.

<B>[사용 효과]</>
- 8초 동안 체력을 총 640 회복합니다.
- 8초 동안 마력을 총 320 회복합니다.",Consume,0,Tier1,Common,999,0,1,1,Unbound,,1,980100002,FALSE,0,,,FALSE,FALSE,,0,999
80100003,80100003,Dev,퀘스트용_은신 스크롤,은신 주문서,"누이 신전에서 사용하는 은신 주문서 입니다.

<B>[사용 효과]</>
- 아이템 사용 시 60초 동안 은신 상태가 됩니다.
- 은신 상태가 해제될 경우 주변에 의심을 받게 됩니다.",Consume,0,Tier1,Common,999,0,1,1,Char,,1,980100003,FALSE,0,,,FALSE,FALSE,,0,999
80100004,80100004,Dev,퀘스트용_수행원의 복장,수행원의 복장,"이니스 제례에 참석하는 수행원의 복장입니다.

<B>[사용 효과]</>
- 아이템 사용 시 수행원으로 변장할 수 있습니다.",Consume,0,Tier1,Common,999,0,1,1,Char,,1,980100004,FALSE,0,,,FALSE,FALSE,,0,999
